1;0.187536667
2;0.169078333
3;0.169078333
4;0.242911667
5;0.279828333
6;0.612078333
7;0.316745
8;0.169078333
9;0.187536667
10;0.205995
11;0.132161667
12;0.169078333
13;0.205995
14;0.242911667
15;0.187536667
16;0.191228333
17;0.242911667
18;0.612078333
19;0.833578333
20;1.276578333
21;0.907411667
22;0.722828333
23;0.316745
24;0.279828333
25;0.187536667
26;0.169078333
27;0.169078333
28;0.242911667
29;0.279828333
30;0.612078333
31;0.316745
32;0.169078333
33;0.187536667
34;0.205995
35;0.132161667
36;0.169078333
37;0.205995
38;0.242911667
39;0.187536667
40;0.191228333
41;0.242911667
42;0.612078333
43;0.833578333
44;1.276578333
45;0.907411667
46;0.722828333
47;0.316745
48;0.279828333
49;0.187536667
50;0.169078333
51;0.169078333
52;0.242911667
53;0.279828333
54;0.612078333
55;0.316745
56;0.169078333
57;0.187536667
58;0.205995
59;0.132161667
60;0.169078333
61;0.205995
62;0.242911667
63;0.187536667
64;0.191228333
65;0.242911667
66;0.612078333
67;0.833578333
68;1.276578333
69;0.907411667
70;0.722828333
71;0.316745
72;0.279828333
73;0.187536667
74;0.169078333
75;0.169078333
76;0.242911667
77;0.279828333
78;0.612078333
79;0.316745
80;0.169078333
81;0.187536667
82;0.205995
83;0.132161667
84;0.169078333
85;0.205995
86;0.242911667
87;0.187536667
88;0.191228333
89;0.242911667
90;0.612078333
91;0.833578333
92;1.276578333
93;0.907411667
94;0.722828333
95;0.316745
96;0.279828333
97;0.187536667
98;0.169078333
99;0.169078333
100;0.242911667
101;0.279828333
102;0.612078333
103;0.316745
104;0.169078333
105;0.187536667
106;0.205995
107;0.132161667
108;0.169078333
109;0.205995
110;0.242911667
111;0.187536667
112;0.191228333
113;0.242911667
114;0.612078333
115;0.833578333
116;1.276578333
117;0.907411667
118;0.722828333
119;0.316745
120;0.279828333
121;0.103145167
122;0.0913023
123;0.092993083
124;0.145747
125;0.167897
126;0.306039167
127;0.253396
128;0.251033333
129;0.167897
130;0.2514025
131;0.247341667
132;0.33225
133;0.284258333
134;0.291641667
135;0.232575
136;0.269491667
137;0.239958333
138;0.701416667
139;0.99675
140;1.276578333
141;0.907411667
142;0.722828333
143;0.316745
144;0.2215
145;0.1772
146;0.158741667
147;0.162433333
148;0.184583333
149;0.2215
150;0.317483333
151;0.239958333
152;0.254725
153;0.129208333
154;0.1329
155;0.084908333
156;0.147666667
157;0.232575
158;0.317483333
159;0.295333333
160;0.33225
161;0.3101
162;0.738333333
163;0.959833333
164;1.276578333
165;0.907411667
166;0.722828333
167;0.316745
168;0.258416667
169;0.187536667
170;0.169078333
171;0.169078333
172;0.242911667
173;0.279828333
174;0.612078333
175;0.316745
176;0.169078333
177;0.187536667
178;0.205995
179;0.132161667
180;0.169078333
181;0.205995
182;0.242911667
183;0.187536667
184;0.191228333
185;0.242911667
186;0.612078333
187;0.833578333
188;1.276578333
189;0.907411667
190;0.722828333
191;0.316745
192;0.279828333
193;0.187536667
194;0.169078333
195;0.169078333
196;0.242911667
197;0.279828333
198;0.612078333
199;0.316745
200;0.169078333
201;0.187536667
202;0.205995
203;0.132161667
204;0.169078333
205;0.205995
206;0.242911667
207;0.187536667
208;0.191228333
209;0.242911667
210;0.612078333
211;0.833578333
212;1.276578333
213;0.907411667
214;0.722828333
215;0.316745
216;0.279828333
217;0.187536667
218;0.169078333
219;0.169078333
220;0.242911667
221;0.279828333
222;0.612078333
223;0.316745
224;0.169078333
225;0.187536667
226;0.205995
227;0.132161667
228;0.169078333
229;0.205995
230;0.242911667
231;0.187536667
232;0.191228333
233;0.242911667
234;0.612078333
235;0.833578333
236;1.276578333
237;0.907411667
238;0.722828333
239;0.316745
240;0.279828333
241;0.187536667
242;0.169078333
243;0.169078333
244;0.242911667
245;0.279828333
246;0.612078333
247;0.316745
248;0.169078333
249;0.187536667
250;0.205995
251;0.132161667
252;0.169078333
253;0.205995
254;0.242911667
255;0.187536667
256;0.191228333
257;0.242911667
258;0.612078333
259;0.833578333
260;1.276578333
261;0.907411667
262;0.722828333
263;0.316745
264;0.279828333
265;0.187536667
266;0.169078333
267;0.169078333
268;0.242911667
269;0.279828333
270;0.612078333
271;0.316745
272;0.169078333
273;0.187536667
274;0.205995
275;0.132161667
276;0.169078333
277;0.205995
278;0.242911667
279;0.187536667
280;0.191228333
281;0.242911667
282;0.612078333
283;0.833578333
284;1.276578333
285;0.907411667
286;0.722828333
287;0.316745
288;0.279828333
289;0.103145167
290;0.0913023
291;0.092993083
292;0.145747
293;0.167897
294;0.306039167
295;0.253396
296;0.251033333
297;0.167897
298;0.2514025
299;0.247341667
300;0.33225
301;0.284258333
302;0.291641667
303;0.232575
304;0.269491667
305;0.239958333
306;0.701416667
307;0.99675
308;1.276578333
309;0.907411667
310;0.722828333
311;0.316745
312;0.2215
313;0.1772
314;0.158741667
315;0.162433333
316;0.184583333
317;0.2215
318;0.317483333
319;0.239958333
320;0.254725
321;0.129208333
322;0.1329
323;0.084908333
324;0.147666667
325;0.232575
326;0.317483333
327;0.295333333
328;0.33225
329;0.3101
330;0.738333333
331;0.959833333
332;1.276578333
333;0.907411667
334;0.722828333
335;0.316745
336;0.258416667
337;0.187536667
338;0.169078333
339;0.169078333
340;0.242911667
341;0.279828333
342;0.612078333
343;0.316745
344;0.169078333
345;0.187536667
346;0.205995
347;0.132161667
348;0.169078333
349;0.205995
350;0.242911667
351;0.187536667
352;0.191228333
353;0.242911667
354;0.612078333
355;0.833578333
356;1.276578333
357;0.907411667
358;0.722828333
359;0.316745
360;0.279828333
361;0.187536667
362;0.169078333
363;0.169078333
364;0.242911667
365;0.279828333
366;0.612078333
367;0.316745
368;0.169078333
369;0.187536667
370;0.205995
371;0.132161667
372;0.169078333
373;0.205995
374;0.242911667
375;0.187536667
376;0.191228333
377;0.242911667
378;0.612078333
379;0.833578333
380;1.276578333
381;0.907411667
382;0.722828333
383;0.316745
384;0.279828333
385;0.187536667
386;0.169078333
387;0.169078333
388;0.242911667
389;0.279828333
390;0.612078333
391;0.316745
392;0.169078333
393;0.187536667
394;0.205995
395;0.132161667
396;0.169078333
397;0.205995
398;0.242911667
399;0.187536667
400;0.191228333
401;0.242911667
402;0.612078333
403;0.833578333
404;1.276578333
405;0.907411667
406;0.722828333
407;0.316745
408;0.279828333
409;0.187536667
410;0.169078333
411;0.169078333
412;0.242911667
413;0.279828333
414;0.612078333
415;0.316745
416;0.169078333
417;0.187536667
418;0.205995
419;0.132161667
420;0.169078333
421;0.205995
422;0.242911667
423;0.187536667
424;0.191228333
425;0.242911667
426;0.612078333
427;0.833578333
428;1.276578333
429;0.907411667
430;0.722828333
431;0.316745
432;0.279828333
433;0.187536667
434;0.169078333
435;0.169078333
436;0.242911667
437;0.279828333
438;0.612078333
439;0.316745
440;0.169078333
441;0.187536667
442;0.205995
443;0.132161667
444;0.169078333
445;0.205995
446;0.242911667
447;0.187536667
448;0.191228333
449;0.242911667
450;0.612078333
451;0.833578333
452;1.276578333
453;0.907411667
454;0.722828333
455;0.316745
456;0.279828333
457;0.103145167
458;0.0913023
459;0.092993083
460;0.145747
461;0.167897
462;0.306039167
463;0.253396
464;0.251033333
465;0.167897
466;0.2514025
467;0.247341667
468;0.33225
469;0.284258333
470;0.291641667
471;0.232575
472;0.269491667
473;0.239958333
474;0.701416667
475;0.99675
476;1.276578333
477;0.907411667
478;0.722828333
479;0.316745
480;0.2215
481;0.1772
482;0.158741667
483;0.162433333
484;0.184583333
485;0.2215
486;0.317483333
487;0.239958333
488;0.254725
489;0.129208333
490;0.1329
491;0.084908333
492;0.147666667
493;0.232575
494;0.317483333
495;0.295333333
496;0.33225
497;0.3101
498;0.738333333
499;0.959833333
500;1.276578333
501;0.907411667
502;0.722828333
503;0.316745
504;0.258416667
505;0.187536667
506;0.169078333
507;0.169078333
508;0.242911667
509;0.279828333
510;0.612078333
511;0.316745
512;0.169078333
513;0.187536667
514;0.205995
515;0.132161667
516;0.169078333
517;0.205995
518;0.242911667
519;0.187536667
520;0.191228333
521;0.242911667
522;0.612078333
523;0.833578333
524;1.276578333
525;0.907411667
526;0.722828333
527;0.316745
528;0.279828333
529;0.187536667
530;0.169078333
531;0.169078333
532;0.242911667
533;0.279828333
534;0.612078333
535;0.316745
536;0.169078333
537;0.187536667
538;0.205995
539;0.132161667
540;0.169078333
541;0.205995
542;0.242911667
543;0.187536667
544;0.191228333
545;0.242911667
546;0.612078333
547;0.833578333
548;1.276578333
549;0.907411667
550;0.722828333
551;0.316745
552;0.279828333
553;0.187536667
554;0.169078333
555;0.169078333
556;0.242911667
557;0.279828333
558;0.612078333
559;0.316745
560;0.169078333
561;0.187536667
562;0.205995
563;0.132161667
564;0.169078333
565;0.205995
566;0.242911667
567;0.187536667
568;0.191228333
569;0.242911667
570;0.612078333
571;0.833578333
572;1.276578333
573;0.907411667
574;0.722828333
575;0.316745
576;0.279828333
577;0.187536667
578;0.169078333
579;0.169078333
580;0.242911667
581;0.279828333
582;0.612078333
583;0.316745
584;0.169078333
585;0.187536667
586;0.205995
587;0.132161667
588;0.169078333
589;0.205995
590;0.242911667
591;0.187536667
592;0.191228333
593;0.242911667
594;0.612078333
595;0.833578333
596;1.276578333
597;0.907411667
598;0.722828333
599;0.316745
600;0.279828333
601;0.187536667
602;0.169078333
603;0.169078333
604;0.242911667
605;0.279828333
606;0.612078333
607;0.316745
608;0.169078333
609;0.187536667
610;0.205995
611;0.132161667
612;0.169078333
613;0.205995
614;0.242911667
615;0.187536667
616;0.191228333
617;0.242911667
618;0.612078333
619;0.833578333
620;1.276578333
621;0.907411667
622;0.722828333
623;0.316745
624;0.279828333
625;0.103145167
626;0.0913023
627;0.092993083
628;0.145747
629;0.167897
630;0.306039167
631;0.253396
632;0.251033333
633;0.167897
634;0.2514025
635;0.247341667
636;0.33225
637;0.284258333
638;0.291641667
639;0.232575
640;0.269491667
641;0.239958333
642;0.701416667
643;0.99675
644;1.276578333
645;0.907411667
646;0.722828333
647;0.316745
648;0.2215
649;0.1772
650;0.158741667
651;0.162433333
652;0.184583333
653;0.2215
654;0.317483333
655;0.239958333
656;0.254725
657;0.129208333
658;0.1329
659;0.084908333
660;0.147666667
661;0.232575
662;0.317483333
663;0.295333333
664;0.33225
665;0.3101
666;0.738333333
667;0.959833333
668;1.276578333
669;0.907411667
670;0.722828333
671;0.316745
672;0.258416667
673;0.187536667
674;0.169078333
675;0.169078333
676;0.242911667
677;0.279828333
678;0.612078333
679;0.316745
680;0.169078333
681;0.187536667
682;0.205995
683;0.132161667
684;0.169078333
685;0.205995
686;0.242911667
687;0.187536667
688;0.191228333
689;0.242911667
690;0.612078333
691;0.833578333
692;1.276578333
693;0.907411667
694;0.722828333
695;0.316745
696;0.279828333
697;0.187536667
698;0.169078333
699;0.169078333
700;0.242911667
701;0.279828333
702;0.612078333
703;0.316745
704;0.169078333
705;0.187536667
706;0.205995
707;0.132161667
708;0.169078333
709;0.205995
710;0.242911667
711;0.187536667
712;0.191228333
713;0.242911667
714;0.612078333
715;0.833578333
716;1.276578333
717;0.907411667
718;0.722828333
719;0.316745
720;0.279828333
721;0.187536667
722;0.169078333
723;0.169078333
724;0.242911667
725;0.279828333
726;0.612078333
727;0.316745
728;0.169078333
729;0.187536667
730;0.205995
731;0.132161667
732;0.169078333
733;0.205995
734;0.242911667
735;0.187536667
736;0.191228333
737;0.242911667
738;0.612078333
739;0.833578333
740;1.276578333
741;0.907411667
742;0.722828333
